# Gene Family,012025_COL_SAN_T5_568_OFAV_S1_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_569_DLAB_S2_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_570_DLAB_S3_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_571_DLAB_S4_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_572_OFAV_S5_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_573_PSTR_S6_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_574_MCAV_S7_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_575_DLAB_S8_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_576_PSTR_S9_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_577_PSTR_S10_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_578_MCAV_S11_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_579_DLAB_S12_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_580_OFAV_S13_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_581_MCAV_S14_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_582_PSTR_S15_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_583_MCAV_S16_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_584_OFAV_S17_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_585_OFAV_S18_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_586_DLAB_S19_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_587_PSTR_S20_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_588_MCAV_S21_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_589_MCAV_S22_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_590_PSTR_S23_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_591_MCAV_S24_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_592_PSTR_S25_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_593_MCAV_S26_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_594_MCAV_S27_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_595_MCAV_S28_comb_kraken_filtered_Abundance-RPKs,012025_COL_SAN_T5_596_OFAV_S29_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_128_MCAV_S1_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_129_MCAV_S2_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_130_MCAV_S37_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_131_MCAV_S3_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_132_MCAV_S4_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_133_MCAV_S5_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_134_MCAV_S6_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_136_MCAV_S7_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_139_OFAV_S17_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_140_OFAV_S18c_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_141_OFAV_S19_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_143_DLAB_S40_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_144_PSTR_S9_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_146_DLAB_S12_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_147_PSTR_S10_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_148_DLAB_S13_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_149_DLAB_S14_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_150_MCAV_S8_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_154_PSTR_S38_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_158_DLAB_S15_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_159_DLAB_S16_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_160_DLAB_S41_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_161_DLAB_S42_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_162_PSTR_S39_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_163_PSTR_S11c_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_166_OFAV_S20_comb_kraken_filtered_Abundance-RPKs,032024_COL_SAN_T5_167_OFAV_S21_comb_kraken_filtered_Abundance-RPKs
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12],0,18.48785405,16.93109687,14.31053756,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,39.78325567,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,20.30802185,0,0,0
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30802185,0,0,0
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Cutibacterium.s__Cutibacterium_acnes,0,0,0,7.904823207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Moraxella.s__Moraxella_osloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.10827763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1435: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified,0,18.48785405,16.93109687,6.405714353,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,16.674978033000002,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,0,0,0,0
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12],0,18.48785405,16.93109687,14.31053756,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,39.78325567,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,20.30802185,0,0,0
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30802185,0,0,0
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Cutibacterium.s__Cutibacterium_acnes,0,0,0,7.904823207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Moraxella.s__Moraxella_osloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.10827763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1436: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified,0,18.48785405,16.93109687,6.405714353,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,16.674978033000002,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,0,0,0,0
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12],0,18.48785405,16.93109687,14.31053756,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,39.78325567,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,20.30802185,0,0,0
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30802185,0,0,0
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Cutibacterium.s__Cutibacterium_acnes,0,0,0,7.904823207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Moraxella.s__Moraxella_osloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.10827763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1437: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified,0,18.48785405,16.93109687,6.405714353,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,16.674978033000002,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,0,0,0,0
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12],0,18.48785405,16.93109687,14.31053756,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,39.78325567,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,20.30802185,0,0,0
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30802185,0,0,0
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Cutibacterium.s__Cutibacterium_acnes,0,0,0,7.904823207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Moraxella.s__Moraxella_osloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.10827763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1438: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified,0,18.48785405,16.93109687,6.405714353,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,16.674978033000002,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,0,0,0,0
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12],0,18.48785405,16.93109687,14.31053756,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,39.78325567,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,20.30802185,0,0,0
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30802185,0,0,0
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Cutibacterium.s__Cutibacterium_acnes,0,0,0,7.904823207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12]|g__Moraxella.s__Moraxella_osloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.10827763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXN1G-1439: (expasy) Trehalose-phosphatase [3.1.3.12]|unclassified,0,18.48785405,16.93109687,6.405714353,5.376806993700001,42.234936652900004,0,0,0,4.566210046,0,4.62962963,0,2.567394095,16.674978033000002,0,5.129850894,0,0,2.82495261,0,0,4.651162791,0,4.239437341,2.827854914,0,0,7.477979586,0,0,0,0,0,0,0,0,0,0,0,10.2514112,0,0,3.848429913,0,0,5.66974633,0,0,0,0,6.383409254,0,0,0,0
