"","032024_COL_SAN_T5_139_OFAV_S17","032024_COL_SAN_T5_140_OFAV_S18c","032024_COL_SAN_T5_141_OFAV_S19","032024_COL_SAN_T5_166_OFAV_S20","032024_COL_SAN_T5_167_OFAV_S21","012025_COL_SAN_T5_568_OFAV_S1","012025_COL_SAN_T5_572_OFAV_S5","012025_COL_SAN_T5_580_OFAV_S13","012025_COL_SAN_T5_584_OFAV_S17","012025_COL_SAN_T5_585_OFAV_S18","012025_COL_SAN_T5_596_OFAV_S29","032024_COL_SAN_T5_128_MCAV_S1","032024_COL_SAN_T5_129_MCAV_S2","032024_COL_SAN_T5_130_MCAV_S37","032024_COL_SAN_T5_131_MCAV_S3","032024_COL_SAN_T5_132_MCAV_S4","032024_COL_SAN_T5_133_MCAV_S5","032024_COL_SAN_T5_134_MCAV_S6","032024_COL_SAN_T5_136_MCAV_S7","032024_COL_SAN_T5_150_MCAV_S8","012025_COL_SAN_T5_574_MCAV_S7","012025_COL_SAN_T5_578_MCAV_S11","012025_COL_SAN_T5_581_MCAV_S14","012025_COL_SAN_T5_583_MCAV_S16","012025_COL_SAN_T5_588_MCAV_S21","012025_COL_SAN_T5_589_MCAV_S22","012025_COL_SAN_T5_591_MCAV_S24","012025_COL_SAN_T5_593_MCAV_S26","012025_COL_SAN_T5_594_MCAV_S27","012025_COL_SAN_T5_595_MCAV_S28","032024_COL_SAN_T5_146_DLAB_S12","032024_COL_SAN_T5_148_DLAB_S13","032024_COL_SAN_T5_149_DLAB_S14","032024_COL_SAN_T5_158_DLAB_S15","032024_COL_SAN_T5_159_DLAB_S16","032024_COL_SAN_T5_143_DLAB_S40","032024_COL_SAN_T5_160_DLAB_S41","032024_COL_SAN_T5_161_DLAB_S42","012025_COL_SAN_T5_569_DLAB_S2","012025_COL_SAN_T5_570_DLAB_S3","012025_COL_SAN_T5_571_DLAB_S4","012025_COL_SAN_T5_575_DLAB_S8","012025_COL_SAN_T5_579_DLAB_S12","012025_COL_SAN_T5_586_DLAB_S19","032024_COL_SAN_T5_144_PSTR_S9","032024_COL_SAN_T5_147_PSTR_S10","032024_COL_SAN_T5_163_PSTR_S11c","032024_COL_SAN_T5_154_PSTR_S38","032024_COL_SAN_T5_162_PSTR_S39","012025_COL_SAN_T5_573_PSTR_S6","012025_COL_SAN_T5_576_PSTR_S9","012025_COL_SAN_T5_577_PSTR_S10","012025_COL_SAN_T5_582_PSTR_S15","012025_COL_SAN_T5_587_PSTR_S20","012025_COL_SAN_T5_590_PSTR_S23","012025_COL_SAN_T5_592_PSTR_S25"
"012025_COL_SAN_T5_588_MCAV_S21",0.937414059432924,0.893150679553019,0.90978441438731,0.556165962611313,0.89561111463039,0.783258536999703,0.863677874639832,0.900649816109171,0.887732696899432,0.88598396000587,0.783153127012687,0.560018530872769,0.422261238632713,0.552720664295949,0.758887896402146,0.539672652470009,0.613553699306675,0.648443190870928,0.612891835256203,0.568753911229919,0.669067485343196,0.446573151926441,0.564184558182003,0.546550368866543,0,0.640768241623202,0.493630013414552,0.470129299120698,0.610499025062056,0.545237863981715,0.764645360490623,0.555744700458612,0.606974842687834,0.632998534407806,0.759519106025458,0.517736583465856,0.410636581286853,0.645773416451587,0.52037255373502,0.566426472155061,0.538082941211511,0.530982907367969,0.652469740764895,0.685149848377655,0.986653705421478,0.477813666426736,0.624392514404275,0.716158228619985,0.568377847428419,0.547440660388013,0.76784693971476,0.602033053657945,0.58903789263127,0.828640441680642,0.474859892257395,0.701869472746599
"012025_COL_SAN_T5_589_MCAV_S22",0.936265036651375,0.832447854735161,0.827129905756013,0.54526846715332,0.859670935450509,0.692589437115066,0.769281153733419,0.833336785106889,0.828042582894477,0.811832290802523,0.718489783151738,0.764530554029935,0.736292406094686,0.750000129964901,0.770128988096272,0.710918686446439,0.770504363393215,0.719011957823987,0.761496012212068,0.809468349874752,0.634635184585118,0.618665939132212,0.579135186212187,0.633199735597685,0.640768241623202,0,0.680577725394235,0.635291847327628,0.712838657687751,0.683874761426553,0.759476483738265,0.730445247294126,0.749355531700204,0.714884826530846,0.586865816084045,0.764820128500535,0.689707256847429,0.853603699318097,0.719748940436018,0.773400247358265,0.74159152863376,0.7967659068988,0.856098101041632,0.848292321017714,0.978145936341742,0.601926703438641,0.590504185282621,0.733669302753746,0.716235878304663,0.750042577526113,0.663003223831164,0.595618549678195,0.635489766621814,0.817068427771077,0.711856019960507,0.609992541016213
"012025_COL_SAN_T5_591_MCAV_S24",0.923513269394524,0.876917302089923,0.866215863004654,0.608169820024351,0.907232031337409,0.777207705413522,0.836829775906558,0.8803708313354,0.848135038377019,0.874610092696464,0.752342164074118,0.703490577679959,0.557402364025661,0.5541487683987,0.780586644783296,0.67352906157261,0.730682190811614,0.64905827033318,0.673759828077631,0.722740838142868,0.625012670277204,0.528684307698949,0.512680855381351,0.55815583231648,0.493630013414552,0.680577725394235,0,0.589332393318742,0.611869821827908,0.473319010098321,0.683327356727417,0.642735784470955,0.731408272140056,0.676481862184212,0.801701520583377,0.671922871313923,0.501393481981629,0.764305123040062,0.622792711694123,0.687137857531994,0.657074389544787,0.701334190369863,0.785333887466269,0.778413640502197,0.982005166538714,0.48749460492486,0.585559115864392,0.690549910585722,0.646420660597667,0.679347166896575,0.732929104711614,0.536301549354591,0.539345828919858,0.823456534112386,0.599201968061152,0.645561439374322
"012025_COL_SAN_T5_593_MCAV_S26",0.952006949266481,0.919486095087292,0.924722461089737,0.655472982183522,0.919624960329569,0.821617783797182,0.895766842437735,0.921435842887065,0.906873433290637,0.907906900503667,0.829007286713498,0.306258557709539,0.489352723085682,0.522608694052483,0.741579011306854,0.261639037850922,0.320936220014887,0.708678451863733,0.691092607906442,0.538441321160636,0.73751290269861,0.502637864884327,0.651648797065183,0.458536480355445,0.470129299120698,0.635291847327628,0.589332393318742,0,0.699626660791449,0.631600238316455,0.8279948020471,0.653990838265988,0.677450059755039,0.658961301714893,0.80252600770024,0.460213184115689,0.428422497693796,0.614363702207306,0.496494026436605,0.489176955975548,0.474414699621278,0.507639075476028,0.614071160075891,0.66039856348402,0.989946796122293,0.546978843112658,0.693780513778631,0.726000694110161,0.498066485759799,0.489692768469869,0.815582854695744,0.660451982299894,0.608715331933452,0.859869229038594,0.569976431128537,0.745737346826201
"012025_COL_SAN_T5_594_MCAV_S27",0.893766886614089,0.838013583877275,0.898101555162558,0.653103838058753,0.85045707651672,0.741752565275355,0.803170531652258,0.839053657680154,0.843732848289905,0.839210923063368,0.675208986649062,0.755742270692906,0.671981794647429,0.707768606616678,0.778811594659277,0.697569657799132,0.774803606406131,0.705649427950663,0.518142015406387,0.821358599587452,0.593790552116125,0.639596475929279,0.526605846716409,0.64756070795165,0.610499025062056,0.712838657687751,0.611869821827908,0.699626660791449,0,0.559035319014998,0.745139397346807,0.63081625036981,0.680959463690576,0.599547106212194,0.832755666465496,0.786698559722061,0.654444360214143,0.841407927124065,0.780377942449532,0.792203616676568,0.767926569312861,0.815560667581258,0.847257102732132,0.773922603760244,0.978654564050564,0.715515444530564,0.614716760258273,0.721955329946029,0.763031381971479,0.78399825307558,0.727352988172513,0.614879614194217,0.674284343635628,0.725399928896053,0.588656192075643,0.712621061471779
"012025_COL_SAN_T5_595_MCAV_S28",0.911122498845653,0.921592728291176,0.87035393337553,0.734065839960705,0.923061227781766,0.771554647399207,0.901192966848911,0.894879381026323,0.877405321091692,0.901091461130127,0.831359270150721,0.669096617230929,0.601404592335266,0.668386766127785,0.697401871458925,0.621760667961479,0.702102920601169,0.54458677508538,0.527238758772916,0.768433967265086,0.632397976296573,0.558178471091953,0.535084505124138,0.63242366272387,0.545237863981715,0.683874761426553,0.473319010098321,0.631600238316455,0.559035319014998,0,0.822484945920244,0.714827119862897,0.685845974920405,0.621274489614469,0.787808719300078,0.73178307763671,0.614430774234111,0.803109561276358,0.734283381502381,0.739725087837315,0.733272420511694,0.762635645533643,0.808825236325521,0.749510722408192,0.980587469422791,0.661018592598406,0.671015443228826,0.748631050113785,0.697604419704485,0.721196845500674,0.819184900511524,0.685744828888978,0.703643098234852,0.839575741721796,0.593558171853937,0.731847976507439
"032024_COL_SAN_T5_146_DLAB_S12",0.931675590137192,0.788907510495632,0.880624960268027,0.704168453995862,0.898311792665797,0.804977115053236,0.764568580508978,0.848660330079555,0.851690522404333,0.842328203952088,0.699892248712737,0.887528504537314,0.799093985785415,0.782708438759475,0.82118597131357,0.883594341102517,0.904365511652353,0.86210039474264,0.859451789186325,0.889460596256783,0.746757805011795,0.744477787704265,0.772159925493132,0.697152568689947,0.764645360490623,0.759476483738265,0.683327356727417,0.8279948020471,0.745139397346807,0.822484945920244,0,0.645443799969992,0.725588491057493,0.70692793951034,0.8269405691625,0.8491351420112,0.753232725215037,0.900334911884544,0.824469994158735,0.853002729989685,0.840882007300717,0.869829339027842,0.905677979744277,0.848711775986016,0.976285155607235,0.659005048823568,0.673454760022861,0.709006663629395,0.822900103110221,0.847928125703042,0.717154036272074,0.630392346886144,0.644409118343226,0.768863978607609,0.779046581606,0.67305256145158
"032024_COL_SAN_T5_148_DLAB_S13",0.905047147807793,0.848524193860637,0.902162271159669,0.658173161166834,0.873733227657231,0.762303287672725,0.831125660732482,0.861183692711034,0.86766623236816,0.873074720781013,0.73348496023021,0.73363372044191,0.667264004420217,0.685055844411492,0.810033273149658,0.737360265527234,0.764740601384081,0.794060950108,0.73569656995788,0.770220932374632,0.75039827622136,0.636376937659715,0.680540415027638,0.624300460022658,0.555744700458612,0.730445247294126,0.642735784470955,0.653990838265988,0.63081625036981,0.714827119862897,0.645443799969992,0,0.49412750530696,0.606337870059059,0.72975891674839,0.725100583212771,0.569204550356725,0.785041285467753,0.703985279919712,0.700302786864131,0.690893118021742,0.728341072713884,0.792468559756412,0.662117598777965,0.976235499066644,0.56267253985217,0.632189254850944,0.696324138417485,0.717525512141619,0.729028883438511,0.745073529924634,0.602004663891081,0.568667366389407,0.785840370036671,0.615140771786097,0.693709581732641
"032024_COL_SAN_T5_149_DLAB_S14",0.905242003230759,0.9001043352185,0.925252918971086,0.679611971038254,0.866377921452027,0.715591244668866,0.872535027660156,0.879690682518283,0.898936188644088,0.865648275170888,0.797020439847904,0.720812737588855,0.651147470598313,0.706925754811066,0.741482953323989,0.696880559895331,0.731562393628205,0.802694248012184,0.664344823220472,0.749346284047042,0.792792679888117,0.59469244688126,0.678995671829329,0.696068652008171,0.606974842687834,0.749355531700204,0.731408272140056,0.677450059755039,0.680959463690576,0.685845974920405,0.725588491057493,0.49412750530696,0,0.478784190129572,0.755980488035416,0.690544984840668,0.584277202546243,0.783252911950575,0.720739515706207,0.66455267710778,0.661974538587664,0.711237997312906,0.78078389583908,0.52214282661018,0.977521717728618,0.615560399485754,0.694792030307581,0.761482584333425,0.714966116148893,0.702008726746546,0.819874582256665,0.712009356477342,0.659495126014456,0.820740682005429,0.570922016896005,0.771345201234398
"032024_COL_SAN_T5_158_DLAB_S15",0.893201267576823,0.845752338277134,0.863788690432652,0.569128681994388,0.839467272934707,0.611626364675271,0.825144165038292,0.858419517934787,0.829664586567318,0.816460434820007,0.745536759777438,0.741826781729339,0.632125662267544,0.708681078713169,0.771071687333432,0.695391330954374,0.755188156926113,0.739835260687175,0.643368542770107,0.773742060778628,0.729671700106899,0.586438123692909,0.651543475236713,0.660455024277898,0.632998534407806,0.714884826530846,0.676481862184212,0.658961301714893,0.599547106212194,0.621274489614469,0.70692793951034,0.606337870059059,0.478784190129572,0,0.757458639680595,0.723197454842161,0.558237232650125,0.798590499523177,0.73799881731507,0.729115014940527,0.698273756285326,0.758080616920976,0.811756274646068,0.625432827488472,0.97381768627788,0.552844919939212,0.564141289157595,0.701176437330807,0.67732259967353,0.726003610073308,0.693081490452233,0.584946592282205,0.605999976099545,0.768355785999378,0.507214521823024,0.627186255465861
"032024_COL_SAN_T5_159_DLAB_S16",0.923471313058258,0.90016378402067,0.799321946504145,0.665651641098277,0.888026947100682,0.75268202166628,0.84183262751913,0.8551332086592,0.857442895037822,0.856101728097753,0.868005459685322,0.853552219130393,0.852243902591205,0.896601982214478,0.820472348606152,0.818919101601993,0.856586117880658,0.804842834227953,0.882475991951964,0.899974985247266,0.737270310474863,0.790267693953878,0.707880220315732,0.749113747494737,0.759519106025458,0.586865816084045,0.801701520583377,0.80252600770024,0.832755666465496,0.787808719300078,0.8269405691625,0.72975891674839,0.755980488035416,0.757458639680595,0,0.875169835100839,0.814836204425487,0.901075107664996,0.839993853129826,0.867650712900493,0.850942859993913,0.883061490025428,0.903663121580846,0.876964480386329,0.962495639193133,0.729937879706171,0.730518813536393,0.840153547808693,0.849180603764478,0.870396393929773,0.791460704642233,0.749404658263156,0.761435393266989,0.840953226805073,0.830039195919262,0.734929769443457
"032024_COL_SAN_T5_143_DLAB_S40",0.968488032857253,0.947255462323691,0.956474926343216,0.733085198257742,0.945046309527394,0.883553225086332,0.93582415179531,0.952733078069939,0.940655002108807,0.943231424815122,0.888614598321287,0.468807738601804,0.458863626338111,0.542296562879423,0.837293757975472,0.527630351035352,0.495014129789624,0.808313479289995,0.783530401554499,0.260442643119258,0.851281473327281,0.555832050662138,0.771675570178302,0.684885700245938,0.517736583465856,0.764820128500535,0.671922871313923,0.460213184115689,0.786698559722061,0.73178307763671,0.8491351420112,0.725100583212771,0.690544984840668,0.723197454842161,0.875169835100839,0,0.396356866128776,0.434983513670746,0.397607138462634,0.306951059310542,0.355126283863038,0.241334573798988,0.43976382411248,0.556268785864004,0.993871499525201,0.575006354064534,0.782631651029088,0.809308884602673,0.350763170426231,0.299479109241425,0.873312911416035,0.753151134526383,0.674319312004898,0.914445941289591,0.563945711448026,0.831457213691542
"032024_COL_SAN_T5_160_DLAB_S41",0.939628423491661,0.89714246516579,0.916458888371177,0.591703858509904,0.895265764550795,0.783007251493888,0.8741014793556,0.904175675273222,0.886081860179715,0.892594494762792,0.795460449703576,0.545815391621125,0.412544553321291,0.469100334532716,0.782727253686939,0.528687924527154,0.572129934792282,0.723037215066011,0.656026331608976,0.507501281289335,0.735507148685579,0.41497630531573,0.656658992805156,0.556300147383601,0.410636581286853,0.689707256847429,0.501393481981629,0.428422497693796,0.654444360214143,0.614430774234111,0.753232725215037,0.569204550356725,0.584277202546243,0.558237232650125,0.814836204425487,0.396356866128776,0,0.590471337028487,0.457464047490227,0.455706497809916,0.42019258339225,0.471007595075869,0.617678369885262,0.593203718995112,0.987153595265474,0.388608653918897,0.623327235915523,0.678903291851755,0.404733551066708,0.425019407760086,0.76520061671937,0.588255330914817,0.500711855415075,0.842276509420878,0.450811952810638,0.695753412038214
"032024_COL_SAN_T5_161_DLAB_S42",0.976278559242313,0.961649573575618,0.967796670174961,0.816444491044434,0.963906028716181,0.91430475719165,0.952748292131533,0.964034355653346,0.956793093050417,0.959762722154298,0.919891164996635,0.575132799063362,0.624718241134489,0.669296828228752,0.880860030228669,0.647109191443369,0.599843867379877,0.856062199966359,0.839811374412556,0.409165540037634,0.896703943247773,0.692460461570296,0.844361304730732,0.779272783520481,0.645773416451587,0.853603699318097,0.764305123040062,0.614363702207306,0.841407927124065,0.803109561276358,0.900334911884544,0.785041285467753,0.783252911950575,0.798590499523177,0.901075107664996,0.434983513670746,0.590471337028487,0,0.596439060224603,0.506397832259152,0.562299638747826,0.395882576047381,0.134666684604905,0.630043045807277,0.995434703382067,0.695449777274083,0.850273677780147,0.878746712858674,0.58093520210183,0.535562307469772,0.913126306074071,0.827063220988043,0.766476760938497,0.942761328079056,0.628012767512998,0.88230330699042
"012025_COL_SAN_T5_569_DLAB_S2",0.960086229205705,0.935142543788406,0.942145910279627,0.695195942758082,0.938645537649463,0.874633999458986,0.919339121678881,0.938667234022347,0.924728283995864,0.930141530781379,0.867303104083203,0.576896333671372,0.536164724136393,0.568077188041444,0.805623627648,0.593807569642935,0.585884561007371,0.797093599616414,0.80299180677849,0.424050655343421,0.819325869313228,0.558051989305942,0.732586502813078,0.668695427936886,0.52037255373502,0.719748940436018,0.622792711694123,0.496494026436605,0.780377942449532,0.734283381502381,0.824469994158735,0.703985279919712,0.720739515706207,0.73799881731507,0.839993853129826,0.397607138462634,0.457464047490227,0.596439060224603,0,0.349156747817603,0.3355071720545,0.427188929386405,0.600073412592373,0.671700985924914,0.99265560476533,0.555157508566618,0.738629122790918,0.780427232401269,0.367233003439747,0.294150486328047,0.834271109838359,0.690723002829338,0.62936765247002,0.899144134229913,0.622274385742852,0.795855512754564
"012025_COL_SAN_T5_570_DLAB_S3",0.972759882630922,0.951682593030704,0.958456157365085,0.754842104391811,0.950573493294165,0.890179090466371,0.938249482804809,0.955190858590283,0.943081653115066,0.947020874345621,0.897616184644349,0.490633609193911,0.549011945532961,0.563325638331355,0.831981212408849,0.547117122006335,0.506437361382034,0.816175265991702,0.780853314244086,0.340894925123297,0.858098108943126,0.595499118306584,0.787481548113946,0.706436191817472,0.566426472155061,0.773400247358265,0.687137857531994,0.489176955975548,0.792203616676568,0.739725087837315,0.853002729989685,0.700302786864131,0.66455267710778,0.729115014940527,0.867650712900493,0.306951059310542,0.455706497809916,0.506397832259152,0.349156747817603,0,0.250485643502495,0.292111076841934,0.498998273290718,0.518059698666859,0.993922057379021,0.620275454044294,0.800628480534557,0.826041299492688,0.386329688103441,0.239074304321033,0.874691265146442,0.762930050189926,0.680768643424273,0.922084160174926,0.629599477674047,0.844692385478232
"012025_COL_SAN_T5_571_DLAB_S4",0.966827202328717,0.942028396494782,0.950610519139415,0.71044053053918,0.943738517040771,0.867996314275397,0.925965095889618,0.945928740607217,0.931989398726447,0.936661124940252,0.877762395626898,0.521229211534184,0.535535285511105,0.564184698684627,0.824507456354798,0.542323408313353,0.522715888262783,0.819071977730428,0.772533665122457,0.403847786263072,0.843516906247058,0.557456332803958,0.747535122889749,0.683226855035639,0.538082941211511,0.74159152863376,0.657074389544787,0.474414699621278,0.767926569312861,0.733272420511694,0.840882007300717,0.690893118021742,0.661974538587664,0.698273756285326,0.850942859993913,0.355126283863038,0.42019258339225,0.562299638747826,0.3355071720545,0.250485643502495,0,0.364476058844207,0.563813783683141,0.612590468452699,0.992422213558336,0.570590126604587,0.763246643917836,0.800503913509683,0.388894766223149,0.270131389390442,0.851561262446766,0.726068416710345,0.649207776960807,0.900921509715826,0.608979179432637,0.818830981301546
"012025_COL_SAN_T5_575_DLAB_S8",0.971760137674559,0.955458680659599,0.962433090560106,0.764435507209165,0.95093711814181,0.89900220248594,0.944839747603849,0.958893066302961,0.949563826488522,0.952591237363451,0.906053054475328,0.481278196176285,0.517694244155114,0.600629846089315,0.851453662266481,0.555505984895192,0.501072662149575,0.826816957257335,0.802041346829753,0.250546886702032,0.874279560094951,0.593497889989423,0.802301522240169,0.724744405047561,0.530982907367969,0.7967659068988,0.701334190369863,0.507639075476028,0.815560667581258,0.762635645533643,0.869829339027842,0.728341072713884,0.711237997312906,0.758080616920976,0.883061490025428,0.241334573798988,0.471007595075869,0.395882576047381,0.427188929386405,0.292111076841934,0.364476058844207,0,0.394184180946658,0.579920673151303,0.994356999189548,0.627395469622755,0.811275614482035,0.841350399322162,0.416133125713236,0.322294002303386,0.891486786047121,0.788501911758137,0.709650679712062,0.92340662483159,0.604888414541207,0.857090220890113
"012025_COL_SAN_T5_579_DLAB_S12",0.977804034811739,0.964280899490993,0.96975966205005,0.822066180043209,0.966594432120892,0.920188195511188,0.955022469404949,0.966622602012357,0.959778741526867,0.961912427921383,0.92436188837898,0.560721984327216,0.632464679695999,0.692208380431787,0.88189386644542,0.642292225047698,0.583824087961925,0.860313955801335,0.843980359718538,0.413093730786083,0.898032196820015,0.700622607830439,0.845283595814934,0.779000691435484,0.652469740764895,0.856098101041632,0.785333887466269,0.614071160075891,0.847257102732132,0.808825236325521,0.905677979744277,0.792468559756412,0.78078389583908,0.811756274646068,0.903663121580846,0.43976382411248,0.617678369885262,0.134666684604905,0.600073412592373,0.498998273290718,0.563813783683141,0.394184180946658,0,0.627695245558086,0.995893924398441,0.725555712680299,0.860413137555,0.884128975052957,0.600590214063166,0.539744794224762,0.919112014921734,0.835562371583962,0.779753584947185,0.943332405160895,0.647804770047243,0.888857016149838
"012025_COL_SAN_T5_586_DLAB_S19",0.96055832639285,0.941749693738663,0.963826758400004,0.800905780414907,0.941963380081401,0.850833152473261,0.937031719729989,0.949114093374705,0.940269417422655,0.930985658148645,0.888823878028969,0.649385021985783,0.65139987633693,0.670369523625502,0.844535855945405,0.669888167756069,0.665968671838219,0.873154314315486,0.776791473567078,0.602650066778016,0.881360416520376,0.671430680974781,0.792095400050211,0.758272752367826,0.685149848377655,0.848292321017714,0.778413640502197,0.66039856348402,0.773922603760244,0.749510722408192,0.848711775986016,0.662117598777965,0.52214282661018,0.625432827488472,0.876964480386329,0.556268785864004,0.593203718995112,0.630043045807277,0.671700985924914,0.518059698666859,0.612590468452699,0.579920673151303,0.627695245558086,0,0.99007590030145,0.701928544484069,0.801293056468981,0.807812387817386,0.648365654391577,0.64321286442849,0.885430677329819,0.805746385397862,0.743073305441301,0.906632069185196,0.643068302693187,0.854162418777962
"032024_COL_SAN_T5_144_PSTR_S9",0.956281947120852,0.951716349232448,0.964822886554634,0.974253667198133,0.929650060657028,0.950351690585192,0.938015113971498,0.933929974389826,0.932585359822049,0.94441498454459,0.959691847350542,0.993824923479825,0.990193575455657,0.990043182681648,0.981680987940497,0.99156498445662,0.994087769767495,0.988776975287323,0.988843900348893,0.994707379454259,0.974575505232127,0.988394298753426,0.980303127877624,0.985735907728606,0.986653705421478,0.978145936341742,0.982005166538714,0.989946796122293,0.978654564050564,0.980587469422791,0.976285155607235,0.976235499066644,0.977521717728618,0.97381768627788,0.962495639193133,0.993871499525201,0.987153595265474,0.995434703382067,0.99265560476533,0.993922057379021,0.992422213558336,0.994356999189548,0.995893924398441,0.99007590030145,0,0.979879124141551,0.960592865852781,0.976290911956424,0.991185953502193,0.993246215470699,0.95607307861759,0.959494985764127,0.976711885092058,0.919413594329698,0.980445058018766,0.961939954545691
"032024_COL_SAN_T5_147_PSTR_S10",0.904497054094617,0.862274904004659,0.872507620760784,0.485294837035961,0.884246717161998,0.717180250400427,0.829889687516995,0.862708750186514,0.844729231738417,0.84405441334116,0.746952132645704,0.679225562617701,0.528729555727252,0.563895832048613,0.802250670401003,0.653270574566979,0.707676219684195,0.739892436084993,0.725134478221844,0.65705980302966,0.67860318133485,0.457111159963186,0.615279868587372,0.563228124497692,0.477813666426736,0.601926703438641,0.48749460492486,0.546978843112658,0.715515444530564,0.661018592598406,0.659005048823568,0.56267253985217,0.615560399485754,0.552844919939212,0.729937879706171,0.575006354064534,0.388608653918897,0.695449777274083,0.555157508566618,0.620275454044294,0.570590126604587,0.627395469622755,0.725555712680299,0.701928544484069,0.979879124141551,0,0.574166580754738,0.677594931295747,0.521492676618421,0.585449226895223,0.716109240354538,0.534500428686396,0.494352820145412,0.798265425584212,0.497322300931687,0.61916350590247
"032024_COL_SAN_T5_163_PSTR_S11c",0.837990122631879,0.743671160612182,0.776951032003735,0.415691289114337,0.798424425439423,0.54124056570397,0.642204304507981,0.742078598194087,0.707751785893106,0.694917169324846,0.529832469891883,0.808037389690711,0.684692927711479,0.755515952249384,0.818117866624428,0.768568491886829,0.821869854427784,0.773273325096744,0.752376744851026,0.824595497073693,0.614896872879034,0.597336420831846,0.538125882864173,0.631113522016034,0.624392514404275,0.590504185282621,0.585559115864392,0.693780513778631,0.614716760258273,0.671015443228826,0.673454760022861,0.632189254850944,0.694792030307581,0.564141289157595,0.730518813536393,0.782631651029088,0.623327235915523,0.850273677780147,0.738629122790918,0.800628480534557,0.763246643917836,0.811275614482035,0.860413137555,0.801293056468981,0.960592865852781,0.574166580754738,0,0.615758540830983,0.727009192616895,0.773859189390867,0.460539750316128,0.377217843466142,0.492935819179232,0.658882262437354,0.600121602912417,0.420403432845184
"032024_COL_SAN_T5_154_PSTR_S38",0.911639892870531,0.794363761905629,0.88318677277688,0.706397045593154,0.84954932683439,0.756941692219828,0.79272889720671,0.839672268026577,0.833520907916125,0.82373985890885,0.709163587675619,0.810622808555798,0.753035896489997,0.72851406912225,0.796069535583434,0.788051931094478,0.828454317470627,0.800428968131264,0.785528677218404,0.854765027960817,0.701179564785537,0.705906903524223,0.694654939938149,0.667375246361973,0.716158228619985,0.733669302753746,0.690549910585722,0.726000694110161,0.721955329946029,0.748631050113785,0.709006663629395,0.696324138417485,0.761482584333425,0.701176437330807,0.840153547808693,0.809308884602673,0.678903291851755,0.878746712858674,0.780427232401269,0.826041299492688,0.800503913509683,0.841350399322162,0.884128975052957,0.807812387817386,0.976290911956424,0.677594931295747,0.615758540830983,0,0.773856396692148,0.806780855414894,0.697287745060073,0.635610122319128,0.644715503717314,0.777691591477779,0.701900520549,0.63706091140955
"032024_COL_SAN_T5_162_PSTR_S39",0.959425252779486,0.931891269343178,0.945757005216543,0.670883471370959,0.933911223595977,0.849653612994791,0.914769612006973,0.936691248241435,0.922639987797752,0.923355669505695,0.855645453239027,0.577474661077243,0.552507457514666,0.570298497354117,0.846163598674232,0.576379131172916,0.578877314315382,0.803070828566935,0.782844915620259,0.4239871629629,0.821376516925976,0.553101558017469,0.751657805439527,0.660018683554296,0.568377847428419,0.716235878304663,0.646420660597667,0.498066485759799,0.763031381971479,0.697604419704485,0.822900103110221,0.717525512141619,0.714966116148893,0.67732259967353,0.849180603764478,0.350763170426231,0.404733551066708,0.58093520210183,0.367233003439747,0.386329688103441,0.388894766223149,0.416133125713236,0.600590214063166,0.648365654391577,0.991185953502193,0.521492676618421,0.727009192616895,0.773856396692148,0,0.303430281870062,0.83371820040315,0.695368765627302,0.597700889758007,0.893355156841623,0.581030060659035,0.786450196577236
"012025_COL_SAN_T5_573_PSTR_S6",0.968679768411862,0.945785451853412,0.956777180614991,0.726654057322328,0.942162704535414,0.878897665807832,0.932153352248,0.950656154325344,0.937957973613153,0.942557739507986,0.885784760484781,0.519115043385809,0.521472605583436,0.566568034430238,0.837155703197083,0.553846299803372,0.527438759333947,0.802179598766245,0.782304125273357,0.317463409794185,0.857940949223607,0.554732289403293,0.76205588021824,0.694307508274168,0.547440660388013,0.750042577526113,0.679347166896575,0.489692768469869,0.78399825307558,0.721196845500674,0.847928125703042,0.729028883438511,0.702008726746546,0.726003610073308,0.870396393929773,0.299479109241425,0.425019407760086,0.535562307469772,0.294150486328047,0.239074304321033,0.270131389390442,0.322294002303386,0.539744794224762,0.64321286442849,0.993246215470699,0.585449226895223,0.773859189390867,0.806780855414894,0.303430281870062,0,0.863091903026757,0.739491565411359,0.648927811532013,0.912242751900103,0.610499648217843,0.825307856840232
"012025_COL_SAN_T5_576_PSTR_S9",0.856071435612729,0.678107135096141,0.718009433369052,0.562841944378146,0.762589455318961,0.578527191153967,0.57753072069627,0.701296565928272,0.690028832120374,0.636522113888778,0.569678626811722,0.896894972104246,0.82072531961961,0.818660383938937,0.867592368495594,0.874965796193437,0.907293703255275,0.861302596616231,0.852830286114433,0.899415707764998,0.686974837347888,0.724800699291423,0.687151081585106,0.715060111136352,0.76784693971476,0.663003223831164,0.732929104711614,0.815582854695744,0.727352988172513,0.819184900511524,0.717154036272074,0.745073529924634,0.819874582256665,0.693081490452233,0.791460704642233,0.873312911416035,0.76520061671937,0.913126306074071,0.834271109838359,0.874691265146442,0.851561262446766,0.891486786047121,0.919112014921734,0.885430677329819,0.95607307861759,0.716109240354538,0.460539750316128,0.697287745060073,0.83371820040315,0.863091903026757,0,0.491068782272729,0.599140755043358,0.665613407089783,0.752517668471295,0.487932050258397
