# Pathway	012025_COL_SAN_T5_568_OFAV_S1_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_569_DLAB_S2_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_570_DLAB_S3_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_571_DLAB_S4_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_572_OFAV_S5_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_573_PSTR_S6_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_574_MCAV_S7_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_575_DLAB_S8_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_576_PSTR_S9_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_577_PSTR_S10_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_578_MCAV_S11_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_579_DLAB_S12_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_580_OFAV_S13_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_581_MCAV_S14_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_582_PSTR_S15_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_583_MCAV_S16_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_584_OFAV_S17_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_585_OFAV_S18_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_586_DLAB_S19_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_587_PSTR_S20_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_588_MCAV_S21_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_589_MCAV_S22_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_590_PSTR_S23_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_591_MCAV_S24_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_592_PSTR_S25_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_593_MCAV_S26_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_594_MCAV_S27_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_595_MCAV_S28_comb_kraken_filtered_Abundance-RELAB	012025_COL_SAN_T5_596_OFAV_S29_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_128_MCAV_S1_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_129_MCAV_S2_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_130_MCAV_S37_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_131_MCAV_S3_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_132_MCAV_S4_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_133_MCAV_S5_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_134_MCAV_S6_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_136_MCAV_S7_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_139_OFAV_S17_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_140_OFAV_S18c_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_141_OFAV_S19_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_143_DLAB_S40_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_144_PSTR_S9_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_146_DLAB_S12_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_147_PSTR_S10_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_148_DLAB_S13_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_149_DLAB_S14_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_150_MCAV_S8_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_154_PSTR_S38_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_158_DLAB_S15_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_159_DLAB_S16_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_160_DLAB_S41_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_161_DLAB_S42_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_162_PSTR_S39_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_163_PSTR_S11c_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_166_OFAV_S20_comb_kraken_filtered_Abundance-RELAB	032024_COL_SAN_T5_167_OFAV_S21_comb_kraken_filtered_Abundance-RELAB
1CMET2-PWY: folate transformations III (E. coli)|g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43232e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1CMET2-PWY: folate transformations III (E. coli)|unclassified	0	0	1.85782e-05	7.03978e-06	0	0	0	3.95812e-05	0	0	0	2.70909e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53385e-06	0	0	0	0	0	0	0	0	0	0	3.08934e-06	0	0	0	0	0	0	0	0	0	2.78687e-06	1.73338e-05	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation	0	0	0	8.17579e-06	0	3.09442e-06	0	1.46111e-05	0	0	0	7.19235e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04212e-06	0	0	0	1.88581e-05	0	0	0	0	1.42554e-05	0	0	0	0	0	4.32128e-06	0	0	0	0	0	1.0381e-05	0	0	0	1.94704e-06	0	0	0	0	0
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	0	0	0	0	0	3.09442e-06	0	1.46111e-05	0	0	0	7.19235e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04212e-06	0	0	0	1.88581e-05	0	0	0	0	1.42554e-05	0	0	0	0	0	4.32128e-06	0	0	0	0	0	1.0381e-05	0	0	0	1.94704e-06	0	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0	0	0	1.95094e-05	0	4.64798e-06	0	4.08484e-05	0	0	0	2.44382e-05	0	0	0	0	0	0	0	0	0	0	1.18001e-06	0	0	1.24024e-05	0	0	0	3.83311e-05	0	0	0	8.33242e-06	3.05656e-05	0	0	0	0	0	7.65741e-06	0	0	0	0	0	1.85227e-05	0	0	0	2.57806e-06	7.4188e-06	0	0	0	0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified	0	0	0	1.54277e-05	0	4.64798e-06	0	4.08484e-05	0	0	0	2.44382e-05	0	0	0	0	0	0	0	0	0	0	1.18001e-06	0	0	1.24024e-05	0	0	0	3.83311e-05	0	0	0	8.33242e-06	3.05656e-05	0	0	0	0	0	7.65741e-06	0	0	0	0	0	1.85227e-05	0	0	0	2.57806e-06	7.4188e-06	0	0	0	0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0	0	0	0	0	3.04932e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	0	0	0	0	0	3.04932e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	0	0	0	0	0	1.65242e-06	0	2.36606e-05	0	0	0	2.0069e-05	0	0	1.82176e-06	0	0	0	0	0	0	0	8.71548e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39811e-06	0	0	1.66517e-06	0	0	8.76e-06	0	0	0	1.81329e-06	0	2.18098e-06	0	1.29223e-06	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91877e-06	0	0	0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|unclassified	0	0	0	0	0	1.65242e-06	0	2.36606e-05	0	0	0	2.0069e-05	0	0	7.46724e-07	0	0	0	0	0	0	0	8.71548e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39811e-06	0	0	1.66517e-06	0	0	8.76e-06	0	0	0	1.81329e-06	0	0	0	1.29223e-06	0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0	3.46711e-06	3.40261e-05	2.09213e-05	0	1.77283e-05	0	5.57909e-05	0	0	0	0.000134542	0	0	1.5315e-06	0	0	0	0	0	0	0	0	0	1.20919e-06	9.3613e-06	0	0	0	3.05895e-05	0	0	0	1.31676e-05	4.39983e-05	0	0	0	0	0	9.54821e-06	0	0	0	0	2.75418e-06	2.53268e-05	0	0	0	3.2588e-06	9.84904e-05	4.07001e-06	7.89941e-07	0	0
