# Pathway,012025_COL_SAN_T5_568_OFAV_S1_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_569_DLAB_S2_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_570_DLAB_S3_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_571_DLAB_S4_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_572_OFAV_S5_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_573_PSTR_S6_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_574_MCAV_S7_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_575_DLAB_S8_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_576_PSTR_S9_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_577_PSTR_S10_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_578_MCAV_S11_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_579_DLAB_S12_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_580_OFAV_S13_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_581_MCAV_S14_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_582_PSTR_S15_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_583_MCAV_S16_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_584_OFAV_S17_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_585_OFAV_S18_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_586_DLAB_S19_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_587_PSTR_S20_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_588_MCAV_S21_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_589_MCAV_S22_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_590_PSTR_S23_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_591_MCAV_S24_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_592_PSTR_S25_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_593_MCAV_S26_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_594_MCAV_S27_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_595_MCAV_S28_comb_kraken_filtered_Abundance-CPM,012025_COL_SAN_T5_596_OFAV_S29_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_128_MCAV_S1_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_129_MCAV_S2_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_130_MCAV_S37_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_131_MCAV_S3_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_132_MCAV_S4_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_133_MCAV_S5_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_134_MCAV_S6_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_136_MCAV_S7_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_139_OFAV_S17_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_140_OFAV_S18c_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_141_OFAV_S19_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_143_DLAB_S40_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_144_PSTR_S9_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_146_DLAB_S12_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_147_PSTR_S10_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_148_DLAB_S13_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_149_DLAB_S14_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_150_MCAV_S8_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_154_PSTR_S38_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_158_DLAB_S15_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_159_DLAB_S16_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_160_DLAB_S41_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_161_DLAB_S42_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_162_PSTR_S39_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_163_PSTR_S11c_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_166_OFAV_S20_comb_kraken_filtered_Abundance-CPM,032024_COL_SAN_T5_167_OFAV_S21_comb_kraken_filtered_Abundance-CPM
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose),0,0,0,257.59,0,110.516,0,363.627,0,0,0,192.698,0,0,0,0,0,0,0,0,0,0,47.7729,0,0,277.262,0,0,0,424.971,0,0,0,202.492,311.939,0,0,0,0,0,219.094,0,0,0,0,0,278.566,0,0,0,119.549,97.057,0,0,0,0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified,0,0,0,203.698,0,110.516,0,363.627,0,0,0,192.698,0,0,0,0,0,0,0,0,0,0,47.7729,0,0,277.262,0,0,0,424.971,0,0,0,202.492,311.939,0,0,0,0,0,219.094,0,0,0,0,0,278.566,0,0,0,119.549,97.057,0,0,0,0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis,0,0,0,0,0,72.5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified,0,0,0,0,0,72.5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II,0,0,0,0,0,39.2901,0,210.624,0,0,0,158.247,0,0,87.5461,0,0,0,0,0,0,0,35.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.451,0,0,80.4443,0,0,131.743,0,0,0,84.0857,0,82.4381,0,20.3561,0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5271,0,0,0
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|unclassified,0,0,0,0,0,39.2901,0,210.624,0,0,0,158.247,0,0,35.8844,0,0,0,0,0,0,0,35.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.451,0,0,80.4443,0,0,131.743,0,0,0,84.0857,0,0,0,20.3561,0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine),0,159.959,442.296,276.233,0,421.531,0,496.644,0,0,0,1060.88,0,0,73.5974,0,0,0,0,0,0,0,0,0,53.8529,209.275,0,0,0,339.141,0,0,0,319.995,449.027,0,0,0,0,0,273.194,0,0,0,0,143.887,380.892,0,0,0,151.116,1288.51,153.841,33.1016,0,0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9427,0,0,0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Moraxella.s__Moraxella_osloensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified,0,159.959,442.296,223.289,0,421.531,0,496.644,0,0,0,1060.88,0,0,35.8595,0,0,0,0,0,0,0,0,0,53.8529,209.275,0,0,0,339.141,0,0,0,319.995,449.027,0,0,0,0,0,273.194,0,0,0,0,143.887,380.892,0,0,0,151.116,1288.51,35.1823,33.1016,0,0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),0,139.88,362.729,200.847,0,365.97,0,433.024,0,0,0,200.095,0,0,73.2162,123.752,0,0,0,0,0,0,0,0,0,204.629,0,0,0,282.795,0,0,0,284.97,427.938,0,0,0,0,0,258.778,0,0,0,0,0,360.263,0,0,0,0,295.477,163.221,35.9323,0,0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.153,0,0,0
